station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114050,143,312,2017-02-21 22:05:15+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:05:16+00:00,28.00,28.00,False,
1161115030,121,308,2017-02-21 22:05:18+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:05:22+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:05:23+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:05:24+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:05:25+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:05:26+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:05:26+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:05:27+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:05:27+00:00,56.50,56.00,True,
1161115030,121,308,2017-02-21 22:05:28+00:00,240.00,240.00,False,
1161115010,121,308,2017-02-21 22:05:30+00:00,240.00,240.00,False,
1161115012,121,308,2017-02-21 22:05:32+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:05:36+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:05:36+00:00,28.50,28.00,True,
1161114057,121,308,2017-02-21 22:05:39+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:05:43+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:05:43+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:05:44+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:05:45+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:05:45+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:05:46+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:05:49+00:00,56.50,56.00,True,
1161115012,121,308,2017-02-21 22:05:51+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:05:51+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:05:51+00:00,28.50,28.00,True,
1161115030,121,308,2017-02-21 22:05:52+00:00,241.00,240.00,True,
1161115012,121,308,2017-02-21 22:05:52+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:05:54+00:00,28.00,28.00,False,
1161115012,121,308,2017-02-21 22:05:54+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:05:59+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:06:00+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:06:01+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:06:02+00:00,28.00,28.00,False,
1161115012,121,308,2017-02-21 22:06:05+00:00,241.00,240.00,True,
1161115030,121,308,2017-02-21 22:06:07+00:00,240.00,240.00,False,
1161115012,121,308,2017-02-21 22:06:09+00:00,240.00,240.00,False,
1161115012,121,308,2017-02-21 22:06:12+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:06:14+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:06:15+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:06:15+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:06:15+00:00,28.00,28.00,False,
1161114025,114,303,2017-02-21 22:06:24+00:00,999999.00,999999.00,True,
1161114050,143,312,2017-02-21 22:06:25+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:06:25+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:06:25+00:00,28.00,28.00,False,
1161114025,114,303,2017-02-21 22:06:25+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-21 22:06:25+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:06:28+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:06:28+00:00,28.50,28.00,True,
1161115030,121,308,2017-02-21 22:06:28+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:06:39+00:00,56.50,56.00,True,
1161115030,121,308,2017-02-21 22:06:40+00:00,240.00,240.00,False,
1161114005,112,320,2017-02-21 22:06:41+00:00,999999.00,999999.00,True,
1161115012,121,308,2017-02-21 22:06:41+00:00,240.00,240.00,False,
1161114005,112,320,2017-02-21 22:06:42+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-21 22:06:42+00:00,56.00,56.00,False,
1161115030,121,308,2017-02-21 22:06:42+00:00,241.00,240.00,True,
1161114057,121,308,2017-02-21 22:06:43+00:00,241.00,240.00,True,
1161115030,121,308,2017-02-21 22:06:43+00:00,240.00,240.00,False,
1161114020,121,309,2017-02-21 22:06:44+00:00,197.00,200.00,True,
1161114020,121,309,2017-02-21 22:06:44+00:00,197.00,200.00,True,
1161114020,121,309,2017-02-21 22:06:44+00:00,197.00,200.00,True,
1161115030,121,308,2017-02-21 22:06:46+00:00,241.00,240.00,True,
1161114012,115,306,2017-02-21 22:06:48+00:00,80.50,80.00,True,
1161114050,143,312,2017-02-21 22:06:48+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:06:49+00:00,28.00,28.00,False,
1161115012,121,308,2017-02-21 22:06:50+00:00,241.00,240.00,True,
1161115030,121,308,2017-02-21 22:06:53+00:00,240.00,240.00,False,
1161114020,121,309,2017-02-21 22:06:55+00:00,204.00,200.00,False,
1161114020,121,309,2017-02-21 22:06:55+00:00,204.00,200.00,False,
1161114020,121,309,2017-02-21 22:06:55+00:00,204.00,200.00,False,
1161114057,121,308,2017-02-21 22:06:56+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:07:06+00:00,28.50,28.00,True,
1161115010,121,308,2017-02-21 22:07:07+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:07:07+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:07:14+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:14+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:07:15+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:17+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:07:18+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:07:18+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:19+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:07:19+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:20+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:07:20+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:07:20+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:07:22+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:07:22+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:07:23+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:07:28+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:07:30+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:07:31+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:07:31+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:07:35+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:07:35+00:00,56.50,56.00,True,
1161114012,115,306,2017-02-21 22:07:43+00:00,80.00,80.00,False,
1161114050,143,312,2017-02-21 22:07:45+00:00,28.00,28.00,False,
1161115030,121,308,2017-02-21 22:07:45+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:07:45+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:46+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:07:47+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:07:47+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:07:48+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:07:48+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:07:49+00:00,56.00,56.00,False,
1161114012,115,306,2017-02-21 22:07:55+00:00,80.50,80.00,True,
1161114012,115,306,2017-02-21 22:08:04+00:00,80.00,80.00,False,
1161115040,141,312,2017-02-21 22:08:08+00:00,56.50,56.00,True,
1161114012,115,306,2017-02-21 22:08:09+00:00,80.50,80.00,True,
1161115036,114,303,2017-02-21 22:08:10+00:00,999999.00,999999.00,True,
1161115040,141,312,2017-02-21 22:08:10+00:00,56.00,56.00,False,
1161115036,114,303,2017-02-21 22:08:11+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-21 22:08:14+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:08:16+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:08:17+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:08:17+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:08:17+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:08:18+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:08:19+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:08:23+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:08:23+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:08:24+00:00,28.00,28.00,False,
1161114069,121,308,2017-02-21 22:08:24+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:08:25+00:00,28.50,28.00,True,
1161114031,116,303,2017-02-21 22:08:25+00:00,999999.00,999999.00,True,
1161114050,143,312,2017-02-21 22:08:25+00:00,28.00,28.00,False,
1161114031,116,303,2017-02-21 22:08:26+00:00,999999.00,999999.00,False,
1161114069,121,308,2017-02-21 22:08:26+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:08:27+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:08:28+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:08:28+00:00,56.50,56.00,True,
1161114069,121,308,2017-02-21 22:08:29+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:08:30+00:00,240.00,240.00,False,
1161115012,121,308,2017-02-21 22:08:33+00:00,240.00,240.00,False,
1161115030,121,308,2017-02-21 22:08:39+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:08:42+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:08:42+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:08:44+00:00,28.50,28.00,True,
1161115012,121,308,2017-02-21 22:08:45+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:08:46+00:00,28.00,28.00,False,
1161114069,121,308,2017-02-21 22:08:53+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:09:02+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:09:03+00:00,56.00,56.00,False,
1161114069,121,308,2017-02-21 22:09:04+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:09:06+00:00,28.50,28.00,True,
1161115012,121,308,2017-02-21 22:09:06+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:09:07+00:00,28.00,28.00,False,
1161114069,121,308,2017-02-21 22:09:08+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:09:09+00:00,240.00,240.00,False,
1161115012,121,308,2017-02-21 22:09:09+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:09:10+00:00,241.00,240.00,True,
1161115012,121,308,2017-02-21 22:09:11+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:09:12+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:09:13+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:13+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:14+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:14+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:09:14+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:09:14+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:16+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:20+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:20+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:21+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:26+00:00,28.00,28.00,False,
1161114069,121,308,2017-02-21 22:09:29+00:00,240.00,240.00,False,
1161114069,121,308,2017-02-21 22:09:30+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:09:31+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:09:32+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:33+00:00,28.00,28.00,False,
1161114069,121,308,2017-02-21 22:09:34+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:09:34+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:34+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:09:36+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:09:36+00:00,56.00,56.00,False,
1161114069,121,308,2017-02-21 22:09:40+00:00,240.00,240.00,False,
1161114069,121,308,2017-02-21 22:09:41+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:09:49+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:09:50+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:53+00:00,28.50,28.00,True,
1161114069,121,308,2017-02-21 22:09:55+00:00,240.00,240.00,False,
1161114020,121,309,2017-02-21 22:09:55+00:00,197.00,200.00,True,
1161114050,143,312,2017-02-21 22:09:57+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:57+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:09:57+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:01+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:02+00:00,28.00,28.00,False,
1161114020,121,309,2017-02-21 22:10:05+00:00,204.00,200.00,False,
1161115010,121,308,2017-02-21 22:10:05+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-21 22:10:09+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:10:09+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:10:14+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:10:15+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:15+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:15+00:00,28.00,28.00,False,
1161115030,121,308,2017-02-21 22:10:15+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:10:16+00:00,56.00,56.00,False,
1161115030,121,308,2017-02-21 22:10:17+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:10:17+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:10:22+00:00,28.50,28.00,True,
1161115030,121,308,2017-02-21 22:10:23+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:10:25+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:10:25+00:00,56.00,56.00,False,
1161115030,121,308,2017-02-21 22:10:26+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:10:28+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:10:30+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:10:34+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:10:35+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:10:41+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:10:41+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:41+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:10:42+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:46+00:00,28.00,28.00,False,
1161115006,116,303,2017-02-21 22:10:50+00:00,999999.00,999999.00,True,
1161115006,116,303,2017-02-21 22:10:51+00:00,999999.00,999999.00,False,
1161114050,143,312,2017-02-21 22:10:51+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:10:52+00:00,28.00,28.00,False,
1161115030,121,308,2017-02-21 22:10:56+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:10:57+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:10:57+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:10:58+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:10:58+00:00,56.00,56.00,False,
1161114069,121,308,2017-02-21 22:10:59+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:11:03+00:00,28.50,28.00,True,
1161115030,121,308,2017-02-21 22:11:10+00:00,240.00,240.00,False,
1161114069,121,308,2017-02-21 22:11:10+00:00,240.00,240.00,False,
1161114069,121,308,2017-02-21 22:11:11+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:11:16+00:00,28.00,28.00,False,
1161115030,121,308,2017-02-21 22:11:18+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:11:18+00:00,240.00,240.00,False,
1161114012,115,306,2017-02-21 22:11:21+00:00,80.00,80.00,False,
1161114050,143,312,2017-02-21 22:11:23+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:11:23+00:00,28.50,28.00,True,
1161114069,121,308,2017-02-21 22:11:30+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-21 22:11:33+00:00,240.00,240.00,False,
1161114069,121,308,2017-02-21 22:11:34+00:00,241.00,240.00,True,
1161114020,111,322,2017-02-21 22:11:34+00:00,30.50,30.00,True,
1161114050,143,312,2017-02-21 22:11:40+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:11:40+00:00,28.00,28.00,False,
1161114020,111,322,2017-02-21 22:11:48+00:00,30.00,30.00,False,
1161114020,111,322,2017-02-21 22:11:50+00:00,30.50,30.00,True,
1161115040,141,312,2017-02-21 22:11:53+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:11:53+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:11:53+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:11:54+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:11:54+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:11:54+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:12:01+00:00,56.00,56.00,False,
1161115010,121,308,2017-02-21 22:12:01+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-21 22:12:01+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:12:08+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:10+00:00,28.00,28.00,False,
1161115010,121,308,2017-02-21 22:12:11+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-21 22:12:14+00:00,28.50,28.00,True,
1161115010,121,308,2017-02-21 22:12:15+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-21 22:12:18+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:12:22+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:12:25+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:12:28+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:30+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:12:34+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:35+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:12:37+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:12:37+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:42+00:00,28.50,28.00,True,
1161114018,116,303,2017-02-21 22:12:44+00:00,999999.00,999999.00,False,
1161114018,116,303,2017-02-21 22:12:44+00:00,999999.00,999999.00,True,
1161115040,141,312,2017-02-21 22:12:44+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:12:45+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:12:46+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:12:48+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:48+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:12:49+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:12:49+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:53+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:12:56+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:13:01+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:13:01+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:13:02+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:13:02+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:13:02+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:13:02+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:13:03+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:13:04+00:00,28.00,28.00,False,
1161114020,121,309,2017-02-21 22:13:05+00:00,194.00,200.00,True,
1161114050,143,312,2017-02-21 22:13:14+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-21 22:13:14+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:13:15+00:00,56.00,56.00,False,
1161114020,121,309,2017-02-21 22:13:15+00:00,202.00,200.00,False,
1161114050,143,312,2017-02-21 22:13:16+00:00,28.00,28.00,False,
1161114057,121,308,2017-02-21 22:13:22+00:00,241.00,240.00,True,
1161115033,121,308,2017-02-21 22:13:29+00:00,253.00,240.00,True,
1161115040,141,312,2017-02-21 22:13:33+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-21 22:13:34+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-21 22:13:35+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-21 22:13:35+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:13:36+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-21 22:13:36+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-21 22:13:37+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-21 22:13:37+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-21 22:13:42+00:00,28.50,28.00,True,
1161115033,121,308,2017-02-21 22:13:43+00:00,239.00,240.00,False,
1161115010,121,308,2017-02-21 22:13:43+00:00,240.00,240.00,False,
1161115033,121,308,2017-02-21 22:13:45+00:00,246.00,240.00,True,
