station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114069,121,308,2017-02-20 22:28:08+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:28:09+00:00,56.00,56.00,False,
1161115023,116,303,2017-02-20 22:28:10+00:00,999999.00,999999.00,True,
1161115023,116,303,2017-02-20 22:28:11+00:00,999999.00,999999.00,False,
1160629000,143,313,2017-02-20 22:28:12+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:28:17+00:00,56.00,56.00,False,
1160629000,121,308,2017-02-20 22:28:17+00:00,231.00,230.00,True,
1161115040,141,312,2017-02-20 22:28:17+00:00,56.50,56.00,True,
1161114044,121,308,2017-02-20 22:28:19+00:00,241.00,240.00,True,
1161114020,121,309,2017-02-20 22:28:19+00:00,195.00,200.00,True,
1160629000,143,313,2017-02-20 22:28:20+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:28:21+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:28:21+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:22+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:28:22+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:26+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:28:27+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:27+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:28:30+00:00,56.50,56.00,True,
1161114020,121,309,2017-02-20 22:28:31+00:00,205.00,200.00,False,
1161115040,141,312,2017-02-20 22:28:32+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:28:33+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:28:33+00:00,56.00,56.00,False,
1161114069,121,308,2017-02-20 22:28:33+00:00,241.00,240.00,True,
1161115010,121,308,2017-02-20 22:28:34+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:28:34+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:35+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:35+00:00,26.00,26.00,False,
1161114069,121,308,2017-02-20 22:28:35+00:00,240.00,240.00,False,
1161115010,121,308,2017-02-20 22:28:37+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-20 22:28:37+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-20 22:28:39+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:28:40+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:28:43+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:28:44+00:00,28.50,28.00,True,
1161115040,141,312,2017-02-20 22:28:47+00:00,56.50,56.00,True,
1161115010,121,308,2017-02-20 22:28:48+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:28:48+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:28:52+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:52+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:28:56+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:28:56+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:28:57+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:28:57+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:28:57+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:28:57+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:58+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:28:58+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:28:59+00:00,26.00,26.00,False,
1161114008,121,308,2017-02-20 22:29:00+00:00,241.00,240.00,True,
1160629000,121,308,2017-02-20 22:29:01+00:00,230.00,230.00,False,
1160629000,143,313,2017-02-20 22:29:01+00:00,25.50,26.00,True,
1161114050,143,312,2017-02-20 22:29:07+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:29:07+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:29:07+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:29:09+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:29:10+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:29:14+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:29:14+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:29:16+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:29:16+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:29:17+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:29:17+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:29:17+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:29:20+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:29:29+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:29:30+00:00,25.50,26.00,True,
1161114050,143,312,2017-02-20 22:29:30+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:29:31+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:29:32+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:29:35+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:29:35+00:00,26.00,26.00,False,
1161114012,115,306,2017-02-20 22:29:40+00:00,80.00,80.00,False,
1161114050,143,312,2017-02-20 22:29:43+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:29:44+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:29:47+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:29:48+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:29:49+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:29:50+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:29:50+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-20 22:29:53+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:29:53+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:29:54+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:29:54+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:29:55+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:29:55+00:00,56.00,56.00,False,
1161114044,121,308,2017-02-20 22:29:58+00:00,240.00,240.00,False,
1160629000,121,308,2017-02-20 22:29:58+00:00,231.00,230.00,True,
1161114044,121,308,2017-02-20 22:29:59+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:29:59+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:30:03+00:00,240.00,240.00,False,
1161114044,121,308,2017-02-20 22:30:04+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:30:05+00:00,240.00,240.00,False,
1160629000,121,308,2017-02-20 22:30:07+00:00,230.00,230.00,False,
1161115040,141,312,2017-02-20 22:30:08+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:30:08+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:30:08+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:30:08+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:30:09+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:30:09+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:30:09+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:30:10+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-20 22:30:11+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:11+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:12+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:30:12+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:12+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:30:13+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:30:14+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:30:15+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:30:16+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:30:18+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:30:18+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:30:18+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:30:18+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:30:23+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:30:25+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:30:28+00:00,56.00,56.00,False,
1161114044,121,308,2017-02-20 22:30:29+00:00,240.00,240.00,False,
1160629000,121,308,2017-02-20 22:30:29+00:00,231.00,230.00,True,
1161115040,141,312,2017-02-20 22:30:30+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:30:30+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:30:30+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:30:31+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:30:31+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:30:32+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:30:35+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-20 22:30:36+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:30:36+00:00,56.00,56.00,False,
1161114044,121,308,2017-02-20 22:30:41+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:30:41+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:30:44+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:30:44+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:44+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:30:45+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:30:45+00:00,28.50,28.00,True,
1161114044,121,308,2017-02-20 22:30:45+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-20 22:30:45+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:30:45+00:00,25.50,26.00,True,
1161114050,143,312,2017-02-20 22:30:46+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:30:46+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:46+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:30:46+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:47+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:30:47+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:47+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:47+00:00,28.50,28.00,True,
1161114044,121,308,2017-02-20 22:30:47+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:30:49+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:30:49+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:30:50+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:30:54+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:30:55+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:30:55+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:30:56+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:30:56+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:30:56+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:30:57+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:30:57+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:30:57+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:30:58+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:30:59+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:00+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:01+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:03+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:10+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:11+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:31:11+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:31:12+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:31:12+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-20 22:31:13+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:31:15+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:15+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:16+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:16+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:31:16+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:31:16+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:16+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:31:18+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:31:18+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:31:20+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:20+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:31:20+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:31:20+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:20+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:21+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:21+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:23+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:24+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:24+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:24+00:00,25.50,26.00,True,
1161115010,121,308,2017-02-20 22:31:25+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:31:26+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:31:27+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:31:27+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:28+00:00,25.50,26.00,True,
1161114020,121,309,2017-02-20 22:31:28+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-20 22:31:28+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-20 22:31:29+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-20 22:31:30+00:00,56.00,56.00,False,
1161114044,121,308,2017-02-20 22:31:30+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:31:31+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:31:33+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:35+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:31:35+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:36+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:36+00:00,26.00,26.00,False,
1161114044,121,308,2017-02-20 22:31:37+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:31:38+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:31:39+00:00,26.00,26.00,False,
1161114020,121,309,2017-02-20 22:31:40+00:00,200.00,200.00,False,
1160629000,143,313,2017-02-20 22:31:43+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:31:46+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:31:46+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:31:48+00:00,28.50,28.00,True,
1161114044,121,308,2017-02-20 22:31:48+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:31:49+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:31:50+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:31:51+00:00,56.00,56.00,False,
1160629000,121,308,2017-02-20 22:31:52+00:00,230.00,230.00,False,
1161114044,121,308,2017-02-20 22:31:52+00:00,241.00,240.00,True,
1161115040,141,312,2017-02-20 22:31:52+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:31:52+00:00,56.50,56.00,True,
1161114044,121,308,2017-02-20 22:31:54+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:31:55+00:00,25.50,26.00,True,
1161114050,143,312,2017-02-20 22:32:02+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:32:02+00:00,28.00,28.00,False,
1161114044,121,308,2017-02-20 22:32:05+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:32:05+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:32:07+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:32:07+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:32:07+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:32:09+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:10+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:32:10+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:10+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:19+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:32:19+00:00,25.50,26.00,True,
1161114069,121,308,2017-02-20 22:32:20+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:32:20+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:20+00:00,26.00,26.00,False,
1160629000,121,308,2017-02-20 22:32:22+00:00,231.00,230.00,True,
1161114060,121,308,2017-02-20 22:32:23+00:00,241.00,240.00,True,
1161114060,121,308,2017-02-20 22:32:24+00:00,241.00,240.00,True,
1161114060,121,308,2017-02-20 22:32:24+00:00,240.00,240.00,False,
1161114060,121,308,2017-02-20 22:32:25+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:32:27+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:32:28+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:32:28+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:32:28+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:32:28+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:32:28+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:32:29+00:00,26.00,26.00,False,
1161114069,121,308,2017-02-20 22:32:30+00:00,240.00,240.00,False,
1160629000,121,308,2017-02-20 22:32:30+00:00,230.00,230.00,False,
1161114069,121,308,2017-02-20 22:32:32+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:32:32+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:32:32+00:00,28.00,28.00,False,
1161114060,121,308,2017-02-20 22:32:33+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:32:33+00:00,25.50,26.00,True,
1161114060,121,308,2017-02-20 22:32:33+00:00,241.00,240.00,True,
1161114060,121,308,2017-02-20 22:32:35+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:32:35+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-20 22:32:35+00:00,28.50,28.00,True,
1161114060,121,308,2017-02-20 22:32:35+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-20 22:32:35+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:32:36+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:37+00:00,25.50,26.00,True,
1161115040,141,312,2017-02-20 22:32:37+00:00,56.00,56.00,False,
1160629000,143,313,2017-02-20 22:32:38+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:39+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:32:40+00:00,26.00,26.00,False,
1161114069,121,308,2017-02-20 22:32:40+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-20 22:32:42+00:00,28.00,28.00,False,
1161114060,121,308,2017-02-20 22:32:42+00:00,240.00,240.00,False,
1161114060,121,308,2017-02-20 22:32:42+00:00,241.00,240.00,True,
1161114060,121,308,2017-02-20 22:32:42+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:32:42+00:00,28.00,28.00,False,
1161114060,121,308,2017-02-20 22:32:42+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:32:43+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:32:43+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:44+00:00,25.50,26.00,True,
1161114069,121,308,2017-02-20 22:32:44+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:32:46+00:00,26.00,26.00,False,
1160629000,143,313,2017-02-20 22:32:50+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:32:51+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:32:52+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:32:53+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:32:54+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-20 22:32:55+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-20 22:32:57+00:00,56.50,56.00,True,
1160629000,143,313,2017-02-20 22:32:57+00:00,26.00,26.00,False,
1161115040,141,312,2017-02-20 22:32:58+00:00,56.00,56.00,False,
1161114050,143,312,2017-02-20 22:32:58+00:00,28.50,28.00,True,
1160629000,143,313,2017-02-20 22:33:02+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:33:02+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:33:03+00:00,240.00,240.00,False,
1161114044,121,308,2017-02-20 22:33:04+00:00,241.00,240.00,True,
1161114044,121,308,2017-02-20 22:33:05+00:00,240.00,240.00,False,
1161114044,121,308,2017-02-20 22:33:06+00:00,241.00,240.00,True,
1161114069,121,308,2017-02-20 22:33:06+00:00,240.00,240.00,False,
1161114044,121,308,2017-02-20 22:33:12+00:00,240.00,240.00,False,
1161114050,143,312,2017-02-20 22:33:13+00:00,28.00,28.00,False,
1161114044,121,308,2017-02-20 22:33:13+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:33:13+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:33:13+00:00,28.00,28.00,False,
1160629000,143,313,2017-02-20 22:33:13+00:00,26.00,26.00,False,
1161114050,143,312,2017-02-20 22:33:14+00:00,28.50,28.00,True,
1161114060,121,308,2017-02-20 22:33:14+00:00,241.00,240.00,True,
1161114050,143,312,2017-02-20 22:33:14+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:33:15+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:33:15+00:00,28.00,28.00,False,
1161114050,143,312,2017-02-20 22:33:16+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:33:16+00:00,28.50,28.00,True,
1161114050,143,312,2017-02-20 22:33:17+00:00,28.00,28.00,False,
1161115040,141,312,2017-02-20 22:33:17+00:00,56.50,56.00,True,
1161114050,143,312,2017-02-20 22:33:17+00:00,28.00,28.00,False,
1161114060,121,308,2017-02-20 22:33:18+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-20 22:33:19+00:00,56.00,56.00,False,
1161114060,121,308,2017-02-20 22:33:22+00:00,241.00,240.00,True,
1160629000,143,313,2017-02-20 22:33:23+00:00,25.50,26.00,True,
1160629000,143,313,2017-02-20 22:33:25+00:00,26.00,26.00,False,
1161114063,116,325,2017-02-20 22:33:28+00:00,35.50,35.00,True,
1160629000,143,313,2017-02-20 22:33:28+00:00,25.50,26.00,True,
1161114044,121,308,2017-02-20 22:33:29+00:00,240.00,240.00,False,
1160629000,143,313,2017-02-20 22:33:30+00:00,26.00,26.00,False,
1161114060,121,308,2017-02-20 22:33:31+00:00,240.00,240.00,False,
