station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161115037,112,303,2017-02-23 08:43:04+00:00,999999.00,999999.00,False,
1161114045,121,309,2017-02-23 08:43:12+00:00,197.00,200.00,True,
1161115034,114,304,2017-02-23 08:43:24+00:00,40.50,40.00,True,
1161115040,141,312,2017-02-23 08:43:25+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:43:26+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:43:26+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:43:27+00:00,56.50,56.00,True,
1161115008,114,304,2017-02-23 08:43:37+00:00,40.50,40.00,True,
1161115040,141,312,2017-02-23 08:43:43+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:43:43+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:43:47+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:43:48+00:00,56.50,56.00,True,
1161114003,113,303,2017-02-23 08:43:56+00:00,999999.00,999999.00,True,
1161114007,112,303,2017-02-23 08:43:59+00:00,999999.00,999999.00,True,
1161115040,141,312,2017-02-23 08:44:05+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:06+00:00,56.50,56.00,True,
1161115039,114,304,2017-02-23 08:44:12+00:00,40.00,40.00,False,
1161115040,141,312,2017-02-23 08:44:25+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:26+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:44:29+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:29+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:44:30+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:31+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:44:33+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:44:33+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:37+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:41+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:44:41+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:44:42+00:00,56.50,56.00,True,
1161114045,113,303,2017-02-23 08:44:54+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-23 08:44:57+00:00,56.00,56.00,False,
1161114045,121,309,2017-02-23 08:44:59+00:00,200.00,200.00,False,
1161115040,141,312,2017-02-23 08:45:00+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:45:06+00:00,56.00,56.00,False,
1161114045,114,304,2017-02-23 08:45:07+00:00,40.00,40.00,False,
1161115035,114,304,2017-02-23 08:45:08+00:00,44.00,40.00,True,
1161115040,141,312,2017-02-23 08:45:08+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:45:08+00:00,56.50,56.00,True,
1161115038,114,304,2017-02-23 08:45:09+00:00,40.00,40.00,False,
1161115040,141,312,2017-02-23 08:45:09+00:00,56.50,56.00,True,
1161114045,121,309,2017-02-23 08:45:13+00:00,199.00,200.00,True,
1161114045,121,309,2017-02-23 08:45:14+00:00,200.00,200.00,False,
1161114045,121,309,2017-02-23 08:45:15+00:00,199.00,200.00,True,
1161114047,113,303,2017-02-23 08:45:16+00:00,999999.00,999999.00,False,
1161114045,121,309,2017-02-23 08:45:18+00:00,200.00,200.00,False,
1161114045,121,309,2017-02-23 08:45:22+00:00,199.00,200.00,True,
1161115040,121,309,2017-02-23 08:45:24+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:45:24+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:45:25+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:45:26+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:45:26+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:45:30+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:45:32+00:00,56.50,56.00,True,
1161115029,113,303,2017-02-23 08:45:41+00:00,999999.00,999999.00,False,
1161115029,112,303,2017-02-23 08:45:41+00:00,999999.00,999999.00,False,
1161114003,113,303,2017-02-23 08:45:46+00:00,999999.00,999999.00,False,
1161114003,113,303,2017-02-23 08:45:46+00:00,999999.00,999999.00,False,
1161114003,113,303,2017-02-23 08:45:46+00:00,999999.00,999999.00,False,
1161114007,112,303,2017-02-23 08:45:49+00:00,999999.00,999999.00,False,
1161115039,113,303,2017-02-23 08:45:50+00:00,999999.00,999999.00,True,
1161114045,121,309,2017-02-23 08:45:51+00:00,200.00,200.00,False,
1161114045,121,309,2017-02-23 08:45:52+00:00,199.00,200.00,True,
1161114045,121,309,2017-02-23 08:45:53+00:00,199.00,200.00,True,
1161114045,121,309,2017-02-23 08:45:53+00:00,200.00,200.00,False,
1161114045,121,309,2017-02-23 08:45:55+00:00,200.00,200.00,False,
1161115040,141,312,2017-02-23 08:45:55+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:45:56+00:00,56.50,56.00,True,
1161115033,121,308,2017-02-23 08:45:59+00:00,244.00,240.00,True,
1161115040,141,312,2017-02-23 08:45:59+00:00,56.00,56.00,False,
1161115033,121,308,2017-02-23 08:45:59+00:00,244.00,240.00,True,
1160629000,121,308,2017-02-23 08:46:01+00:00,230.00,230.00,False,
1161115040,141,312,2017-02-23 08:46:01+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:01+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:01+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:06+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:07+00:00,56.50,56.00,True,
1161115024,121,309,2017-02-23 08:46:09+00:00,199.00,200.00,True,
1161115033,121,308,2017-02-23 08:46:11+00:00,240.00,240.00,False,
1161115033,121,308,2017-02-23 08:46:11+00:00,240.00,240.00,False,
1161115040,141,312,2017-02-23 08:46:15+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:19+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:20+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:21+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:24+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:25+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:25+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:26+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:26+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:27+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:28+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:28+00:00,56.50,56.00,True,
1161115024,121,309,2017-02-23 08:46:29+00:00,200.00,200.00,False,
1161115029,153,319,2017-02-23 08:46:35+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:46:40+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:46:40+00:00,56.00,56.00,False,
1161114039,121,309,2017-02-23 08:46:43+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:46:53+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:46:58+00:00,56.50,56.00,True,
1161114076,112,303,2017-02-23 08:47:01+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-23 08:47:04+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:47:06+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:47:07+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:47:07+00:00,56.00,56.00,False,
1161115034,114,304,2017-02-23 08:47:08+00:00,40.00,40.00,False,
1161115029,153,319,2017-02-23 08:47:13+00:00,999991.00,1.00,True,
1161115012,112,303,2017-02-23 08:47:16+00:00,999999.00,999999.00,True,
1161115029,153,319,2017-02-23 08:47:16+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:47:17+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:47:18+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:47:18+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:47:19+00:00,56.50,56.00,True,
1161115024,121,309,2017-02-23 08:47:21+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:47:23+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:47:23+00:00,56.50,56.00,True,
1161114045,121,309,2017-02-23 08:47:27+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:47:28+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:47:28+00:00,56.00,56.00,False,
1161115029,153,319,2017-02-23 08:47:34+00:00,999991.00,1.00,True,
1161115038,114,304,2017-02-23 08:47:38+00:00,40.50,40.00,True,
1161115029,153,319,2017-02-23 08:47:38+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:47:41+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:47:42+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:47:45+00:00,999991.00,1.00,True,
1161115029,153,319,2017-02-23 08:47:46+00:00,999990.00,1.00,False,
1161115029,153,319,2017-02-23 08:47:48+00:00,999991.00,1.00,True,
1161115039,113,303,2017-02-23 08:47:50+00:00,999999.00,999999.00,False,
1161115029,153,319,2017-02-23 08:47:50+00:00,999990.00,1.00,False,
1161115029,153,319,2017-02-23 08:47:51+00:00,999991.00,1.00,True,
1161115024,121,309,2017-02-23 08:47:55+00:00,200.00,200.00,False,
1161114073,121,301,2017-02-23 08:47:56+00:00,228.00,80.00,False,
1161115024,121,309,2017-02-23 08:47:56+00:00,199.00,200.00,True,
1161115029,153,319,2017-02-23 08:47:56+00:00,999990.00,1.00,False,
1161115024,121,309,2017-02-23 08:47:58+00:00,200.00,200.00,False,
1161115024,121,309,2017-02-23 08:48:01+00:00,199.00,200.00,True,
1161115024,121,309,2017-02-23 08:48:02+00:00,200.00,200.00,False,
1161115029,153,319,2017-02-23 08:48:03+00:00,999991.00,1.00,True,
1161115024,121,309,2017-02-23 08:48:04+00:00,199.00,200.00,True,
1161114045,121,309,2017-02-23 08:48:05+00:00,201.00,200.00,False,
1161115029,153,319,2017-02-23 08:48:05+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:48:06+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:06+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:06+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:07+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:48:11+00:00,999991.00,1.00,True,
1161115024,121,309,2017-02-23 08:48:11+00:00,201.00,200.00,False,
1161115040,141,312,2017-02-23 08:48:16+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:17+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:18+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:19+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:21+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:21+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:23+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:24+00:00,56.50,56.00,True,
1161114006,112,303,2017-02-23 08:48:24+00:00,999999.00,999999.00,True,
1161114045,114,304,2017-02-23 08:48:26+00:00,40.50,40.00,True,
1161115029,153,319,2017-02-23 08:48:31+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:48:32+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:36+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:48:37+00:00,999991.00,1.00,True,
1161115040,141,312,2017-02-23 08:48:37+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:40+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:48:42+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:48:44+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:48:45+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:46+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:48:46+00:00,56.00,56.00,False,
1161115029,153,319,2017-02-23 08:48:46+00:00,999991.00,1.00,True,
1161115024,121,309,2017-02-23 08:48:47+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:48:50+00:00,56.00,56.00,False,
1161115029,153,319,2017-02-23 08:48:52+00:00,999990.00,1.00,False,
1161114045,112,303,2017-02-23 08:48:54+00:00,999999.00,999999.00,True,
1161115029,153,319,2017-02-23 08:48:54+00:00,999991.00,1.00,True,
1161115040,141,312,2017-02-23 08:48:55+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:49:03+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:49:03+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:49:04+00:00,56.50,56.00,True,
1161114033,114,304,2017-02-23 08:49:06+00:00,40.50,40.00,True,
1161115012,112,303,2017-02-23 08:49:06+00:00,999999.00,999999.00,False,
1161115029,153,319,2017-02-23 08:49:08+00:00,999991.00,1.00,True,
1161115029,153,319,2017-02-23 08:49:20+00:00,999991.00,1.00,True,
1161115029,153,319,2017-02-23 08:49:20+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:49:22+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:49:23+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:49:24+00:00,56.50,56.00,True,
1161115029,153,319,2017-02-23 08:49:24+00:00,999991.00,1.00,True,
1161115029,153,319,2017-02-23 08:49:24+00:00,999990.00,1.00,False,
1161115040,141,312,2017-02-23 08:49:24+00:00,56.00,56.00,False,
1161114058,113,303,2017-02-23 08:49:29+00:00,999999.00,999999.00,True,
1161115018,116,303,2017-02-23 08:49:29+00:00,999999.00,999999.00,True,
1161115018,116,303,2017-02-23 08:49:30+00:00,999999.00,999999.00,False,
1161115009,121,309,2017-02-23 08:49:47+00:00,200.00,200.00,False,
1161115029,153,319,2017-02-23 08:49:48+00:00,999990.00,1.00,False,
1160629000,121,308,2017-02-23 08:49:49+00:00,230.00,230.00,False,
1160629000,121,308,2017-02-23 08:49:49+00:00,231.00,230.00,True,
1160629000,121,308,2017-02-23 08:49:51+00:00,231.00,230.00,True,
1161115040,141,312,2017-02-23 08:49:56+00:00,56.00,56.00,False,
1161115024,121,309,2017-02-23 08:49:56+00:00,201.00,200.00,False,
1161115040,141,312,2017-02-23 08:49:58+00:00,56.50,56.00,True,
1161115024,121,309,2017-02-23 08:50:00+00:00,199.00,200.00,True,
1160629000,121,308,2017-02-23 08:50:03+00:00,230.00,230.00,False,
1160629000,121,308,2017-02-23 08:50:03+00:00,230.00,230.00,False,
1161115029,153,319,2017-02-23 08:50:05+00:00,999991.00,1.00,True,
1161115029,153,319,2017-02-23 08:50:11+00:00,999990.00,1.00,False,
1161115013,113,303,2017-02-23 08:50:11+00:00,999999.00,999999.00,False,
1161115013,112,303,2017-02-23 08:50:11+00:00,999999.00,999999.00,False,
1161115013,121,301,2017-02-23 08:50:11+00:00,231.00,80.00,False,
1161115018,114,303,2017-02-23 08:50:14+00:00,999999.00,999999.00,True,
1161115018,114,303,2017-02-23 08:50:15+00:00,999999.00,999999.00,False,
1161115027,112,303,2017-02-23 08:50:16+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-23 08:50:17+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:50:18+00:00,56.50,56.00,True,
1161115040,141,312,2017-02-23 08:50:19+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:50:20+00:00,56.50,56.00,True,
1161114076,111,322,2017-02-23 08:50:21+00:00,30.00,30.00,False,
1161115028,121,309,2017-02-23 08:50:24+00:00,199.00,200.00,True,
1161114006,112,303,2017-02-23 08:50:24+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-23 08:50:27+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:50:28+00:00,56.50,56.00,True,
1161115028,121,309,2017-02-23 08:50:37+00:00,200.00,200.00,False,
1161114030,121,309,2017-02-23 08:50:39+00:00,199.00,200.00,True,
1161114030,121,309,2017-02-23 08:50:40+00:00,200.00,200.00,False,
1161114045,112,303,2017-02-23 08:50:44+00:00,999999.00,999999.00,False,
1161114045,114,304,2017-02-23 08:50:45+00:00,39.00,40.00,False,
1161115009,121,309,2017-02-23 08:50:47+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:50:47+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:50:49+00:00,56.50,56.00,True,
1161114013,121,309,2017-02-23 08:51:01+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:51:08+00:00,56.00,56.00,False,
1161115017,112,303,2017-02-23 08:51:08+00:00,999999.00,999999.00,False,
1161114013,121,309,2017-02-23 08:51:09+00:00,200.00,200.00,False,
1161114058,113,303,2017-02-23 08:51:09+00:00,999999.00,999999.00,False,
1161115040,141,312,2017-02-23 08:51:10+00:00,56.50,56.00,True,
1161114013,121,309,2017-02-23 08:51:10+00:00,197.00,200.00,True,
1161114013,121,309,2017-02-23 08:51:12+00:00,200.00,200.00,False,
1161115017,113,303,2017-02-23 08:51:13+00:00,999999.00,999999.00,False,
1161114013,121,309,2017-02-23 08:51:13+00:00,199.00,200.00,True,
1161115017,121,301,2017-02-23 08:51:13+00:00,221.00,80.00,False,
1161114013,121,309,2017-02-23 08:51:14+00:00,201.00,200.00,False,
1161114013,121,309,2017-02-23 08:51:16+00:00,199.00,200.00,True,
1161114013,121,309,2017-02-23 08:51:17+00:00,201.00,200.00,False,
1161114030,121,309,2017-02-23 08:51:19+00:00,199.00,200.00,True,
1161115028,121,309,2017-02-23 08:51:22+00:00,199.00,200.00,True,
1161115040,141,312,2017-02-23 08:51:25+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:51:26+00:00,56.00,56.00,False,
1161115040,141,312,2017-02-23 08:51:26+00:00,56.50,56.00,True,
1161114013,121,309,2017-02-23 08:51:27+00:00,198.00,200.00,True,
1161115040,141,312,2017-02-23 08:51:27+00:00,56.50,56.00,True,
1161114013,121,309,2017-02-23 08:51:28+00:00,201.00,200.00,False,
1161114013,121,309,2017-02-23 08:51:28+00:00,199.00,200.00,True,
1161114013,121,309,2017-02-23 08:51:29+00:00,200.00,200.00,False,
1161114030,121,309,2017-02-23 08:51:30+00:00,200.00,200.00,False,
1161114030,121,309,2017-02-23 08:51:34+00:00,199.00,200.00,True,
1161114031,116,303,2017-02-23 08:51:35+00:00,999999.00,999999.00,True,
1161114013,121,309,2017-02-23 08:51:36+00:00,199.00,200.00,True,
1161114031,116,303,2017-02-23 08:51:36+00:00,999999.00,999999.00,False,
1161114013,121,309,2017-02-23 08:51:40+00:00,202.00,200.00,False,
1161115029,153,319,2017-02-23 08:51:41+00:00,999991.00,1.00,True,
1161115040,141,312,2017-02-23 08:51:46+00:00,56.00,56.00,False,
1161114013,121,309,2017-02-23 08:51:46+00:00,198.00,200.00,True,
1161115040,141,312,2017-02-23 08:51:47+00:00,56.50,56.00,True,
1161114013,121,309,2017-02-23 08:51:48+00:00,203.00,200.00,False,
1161114013,121,309,2017-02-23 08:51:50+00:00,199.00,200.00,True,
1161114013,121,309,2017-02-23 08:51:50+00:00,200.00,200.00,False,
1161114013,121,309,2017-02-23 08:51:51+00:00,197.00,200.00,True,
